"Kernel Name","void magma_sgemmEx_kernel<float, float, float, (bool)1, (bool)0, (int)6, (int)4, (int)6, (int)3, (int)4>(int, int, int, BatchedTensor, int, BatchedTensor, int, BatchedTensor, int, BatchedTensor, int, int, int, const T1 *, const T1 *, T1, T1, int, cublasLtEpilogue_t, int, const void *, long)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x709409769340","      MOV R54, R12","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769350","      UMOV UR5, URZ","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769360","      CS2R R68, SRZ","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769370","      CS2R R66, SRZ","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769380","      CS2R R62, SRZ","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769390","      CS2R R38, SRZ","5","1","5","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097693a0","      CS2R R60, SRZ","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097693b0","      CS2R R50, SRZ","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097693c0","      CS2R R58, SRZ","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097693d0","      CS2R R56, SRZ","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097693e0","      CS2R R52, SRZ","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097693f0","      CS2R R30, SRZ","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769400","      ULEA UR6, UR8, UR4, 0x18","6","0","6","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769410","      UIADD3 UR4, UPT, UPT, UR4, 0x1100, URZ","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769420","      ULEA UR8, UR8, UR4, 0x18","1","0","1","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769430","      LEA R10, R13, UR6, 0x2","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769440","      UIADD3 UR4, UPT, UPT, -UR11, URZ, URZ","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769450","      LEA R13, R13, UR8, 0x2","6","1","6","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0x709409769460","      STS [R10], R49","93","23","93","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","12","0","0","31","0","0","14","0","0","36","0","0","0","0","0","0","0","0","0","0","15","0","0","8","0","0","0","0","0","0","0","0"
"0x709409769470","      USEL UR4, UR4, 0xfffffff0, UP0","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769480","      STS [R10+0x20], R29","47","7","47","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","4","0","0","0","0","0","10","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0"
"0x709409769490","      UIADD3 UR10, UPT, UPT, UR4, UR22, URZ","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097694a0","      STS [R10+0x40], R47","46","5","46","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","6","0","0","0","0","0","9","0","0","30","0","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"0x7094097694b0","      UISETP.GE.AND UP0, UPT, UR10, 0x1, UPT","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097694c0","      UMOV UR4, UR11","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097694d0","      CS2R R48, SRZ","4","1","4","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0x7094097694e0","      STS [R10+0x60], R43","15","3","15","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","4","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0x7094097694f0","      IADD.64 R64, R64, UR4","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769500","      IADD.64 R54, R54, UR4","1","1","1","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x709409769510","      STS [R10+0x80], R41","10","2","10","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0x709409769520","      CS2R R46, SRZ","5","0","5","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769530","      CS2R R28, SRZ","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769540","      STS [R10+0xa0], R45","26","3","26","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","4","0","0","0","0","0","6","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0x709409769550","      CS2R R42, SRZ","1","1","1","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0x709409769560","      STS [R10+0xc0], R37","30","5","30","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","0","0","8","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"0x709409769570","      CS2R R40, SRZ","2","1","2","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0x709409769580","      STS [R10+0xe0], R35","30","0","30","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","4","0","0","0","0","0","5","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769590","      CS2R R44, SRZ","3","1","3","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0x7094097695a0","      STS [R13], R9","28","5","28","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","0","0","9","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"0x7094097695b0","      STS [R13+0x20], R8","17","3","17","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","11","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0x7094097695c0","      STS [R13+0x40], R7","13","5","13","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"0x7094097695d0","      STS [R13+0x60], R6","11","3","11","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","4","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"0x7094097695e0","      STS [R13+0x80], R5","8","2","8","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0x7094097695f0","      STS [R13+0xa0], R4","10","2","10","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0x709409769600","      STS [R13+0xc0], R3","17","4","17","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","0","0","6","0","0","7","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"0x709409769610","      STS [R13+0xe0], R14","17","4","17","10752","344064","344064","32","32","0","0","Shared","Store","32","0","2","10752","21504","10752","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","6","0","0","8","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1"
"0x709409769620","      BAR.SYNC.DEFER_BLOCKING 0x0","1","0","1","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769630","      BRA.U !UP0, 0x70940976c270","392","52","392","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","391","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x709409769640","      HFMA2 R69, -RZ, RZ, 0, 0","2","0","2","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769650","      LDCU UR5, c[0x0][0x380]","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769660","      LDCU UR11, c[0x0][0x384]","0","0","0","10752","344064","344064","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769670","      S2UR UR8, SR_CgaCtaId","99","17","99","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","12","10","0","0","0","0","0","0","0","54","22","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0"
"0x709409769680","      UMOV UR6, 0x400","23","5","23","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","7","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"0x709409769690","      ISETP.GE.AND P1, PT, R36, UR5, PT","9","0","9","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097696a0","      UIADD3 UR4, UPT, UPT, UR6, 0x1100, URZ","7","0","7","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097696b0","      MOV R12, RZ","3","0","3","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097696c0","@!P1  LEA R16, P0, R64, UR32, 0x2","144","17","144","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","17","0","0","0","12","0","0","0","0","66","3","0","0","0","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17"
"0x7094097696d0","@!P1  LEA.HI.X R17, R64, UR33, R65, 0x2, P0","98","4","98","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","10","0","0","0","7","0","0","0","0","61","3","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7094097696e0","      ULEA UR6, UR8, UR6, 0x18","30","17","30","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","2","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0"
"0x7094097696f0","      ULEA UR8, UR8, UR4, 0x18","7","0","7","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769700","@!P1  LDG.E.CONSTANT R12, desc[UR24][R16.64]","163","30","163","333312","10665984","10665984","32","32","0","0","Global","Load","32","666624","0","0","0","0","0","1333248","1333248","0","","0","0","0","0","0","0","0","0","24","0","0","0","0","0","49","0","0","76","4","0","0","0","10","0","0","0","0","0","0","0","0","27","0","0","1","0","0","0","0","2"
"0x709409769710","      LEA R11, R0, UR6, 0x4","37","1","37","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","7","0","0","0","6","0","0","0","0","21","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0x709409769720","      LEA R37, R2, UR8, 0x4","31","4","31","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","5","0","0","0","2","0","0","0","0","12","2","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x709409769730","      LDS.128 R32, [R11]","162","29","162","333312","10665984","10665984","32","32","0","0","Shared","Load","128","0","4","0","1333248","1333248","0","0","0","0","-","0","0","0","0","0","0","0","0","23","0","0","0","0","0","37","0","0","89","3","0","0","0","10","0","0","0","0","0","0","0","0","25","0","0","2","0","0","0","0","2"
"0x709409769740","      LDS.128 R20, [R37]","86","18","86","333312","10665984","10665984","32","32","0","0","Shared","Load","128","0","2","0","666624","666624","0","0","0","0","-","0","0","0","0","0","0","0","0","7","0","0","0","0","0","22","0","0","36","7","0","0","0","14","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","4"
"0x709409769750","      LDS.128 R24, [R11+0x80]","93","24","93","333312","10665984","10665984","32","32","0","0","Shared","Load","128","0","4","0","1333248","1333248","0","0","0","0","-","0","0","0","0","0","0","0","0","10","0","0","0","0","0","31","0","0","36","4","0","0","0","12","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","4"
"0x709409769760","      LDS.128 R16, [R37+0x110]","106","24","106","333312","10665984","10665984","32","32","0","0","Shared","Load","128","0","2","0","666624","666624","0","0","0","0","-","0","0","0","0","0","0","0","0","12","0","0","6","0","0","22","0","0","39","4","0","0","0","23","0","0","0","0","0","1","0","0","12","0","0","0","0","0","0","0","11"
"0x709409769770","      FFMA R70, R32, R20, R28","241","83","241","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","22","8","205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","0","0","0"
"0x709409769780","      FFMA R71, R32, R21, R29","1","0","1","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769790","      FFMA R72, R32, R22, R30","4","0","4","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097697a0","      FFMA R73, R32, R23, R31","7","0","7","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097697b0","      LDS.128 R28, [R11+0x110]","111","25","111","333312","10665984","10665984","32","32","0","0","Shared","Load","128","0","4","0","1333248","1333248","0","0","0","0","-","0","0","0","0","0","0","0","0","16","0","0","0","0","0","39","0","0","50","2","0","0","0","4","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","1"
"0x7094097697c0","      FFMA R51, R33, R20, R51","5","0","5","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097697d0","      FFMA R52, R33, R21, R52","5","0","5","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097697e0","      FFMA R53, R33, R22, R53","7","0","7","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7094097697f0","      FFMA R56, R33, R23, R56","4","0","4","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769800","      FFMA R57, R34, R20, R57","6","0","6","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769810","      FFMA R58, R34, R21, R58","3","0","3","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769820","      FFMA R59, R34, R22, R59","6","0","6","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769830","      FFMA R63, R34, R23, R63","5","0","5","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769840","      FFMA R45, R35, R20, R45","5","0","5","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x709409769850","      FFMA R46, R35, R21, R46","3","0","3","333312","10665984","10665984","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
