cell,method,process,repetition,query_seconds,output_count,output_sha256,peak_allocated_bytes,peak_reserved_bytes,output_finalize_seconds,batches
k1024,project64,1,2,0.35893874599423725,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2090067968,2596274176,0.29887639499793295,93
k1024,project64,1,3,0.3483132450055564,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2090067968,2596274176,0.28796442299790215,93
k1024,packed16,1,0,0.3499966579984175,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2146255360,2654994432,0.28920003000530414,88
k1024,packed16,1,1,0.34948346999590285,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2146255360,2654994432,0.28962809799122624,88
k1024,packed16,1,2,0.34935446399322245,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2146255360,2654994432,0.28885814499517437,88
k1024,packed16,1,3,0.3490089440019801,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2146255360,2654994432,0.28919813700485975,88
k1024,sequential,1,0,0.3495358979998855,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28815346700139344,108
k1024,sequential,1,1,0.35245439599384554,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2909778689936502,108
k1024,sequential,1,2,0.3480932149977889,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28692109799885657,108
k1024,sequential,1,3,0.3539665860007517,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2874272570043104,108
k1024,pipeline,1,0,0.3610491819999879,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2891275680012768,108
k1024,pipeline,1,1,0.35919915200793184,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.291316086993902,108
k1024,pipeline,1,2,0.3566026970074745,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2887545470002806,108
k1024,pipeline,1,3,0.35729936001007445,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28965253100614063,108
k1024,draft_serial,1,0,0.35094692299026065,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2881479549978394,108
k1024,draft_serial,1,1,0.35767006799869705,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2909864829998696,108
k1024,draft_serial,1,2,0.3578467079933034,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2868733939976664,108
k1024,draft_serial,1,3,0.3504239100002451,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.287802777995239,108
k1024,speculative,1,0,0.3573286130122142,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28830851599923335,108
k1024,speculative,1,1,0.36013454099884257,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2911049450049177,108
k1024,speculative,1,2,0.3553928939945763,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.28660469099122565,108
k1024,speculative,1,3,0.3622866910009179,61458806,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3,2097635328,2602565632,0.2898411100031808,108
k4,original_full,2,0,0.05474858300294727,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,608008192,614465536,0.0010058230109279975,108
k4,original_full,2,1,0.05318802999681793,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,608008192,614465536,0.0007049459964036942,108
k4,original_full,2,2,0.053514821993303485,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,608008192,614465536,0.0006958320009289309,108
k4,original_full,2,3,0.05298008098907303,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,608008192,614465536,0.0007421139889629558,108
k4,project64,2,0,0.038598372993874364,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,607260160,616562688,0.0005672959960065782,51
k4,project64,2,1,0.037890434003202245,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,607260160,616562688,0.0005630390078295022,51
k4,project64,2,2,0.03820199999609031,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,607260160,616562688,0.0005759320047218353,51
k4,project64,2,3,0.038019212006474845,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,607260160,616562688,0.0005596940027317032,51
k4,packed16,2,0,0.03449147500214167,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,661790720,675282944,0.0005175160040380433,16
k4,packed16,2,1,0.029398137994576246,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,661790720,675282944,0.0005207630019867793,16
k4,packed16,2,2,0.032086421007988974,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,661790720,675282944,0.0005202539905440062,16
k4,packed16,2,3,0.030850876006297767,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,661790720,675282944,0.0005171969969524071,16
k4,sequential,2,0,0.046341395995114,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008286869997391477,108
k4,sequential,2,1,0.047672116008470766,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008216730057029054,108
k4,sequential,2,2,0.04644848499447107,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.000830015997053124,108
k4,sequential,2,3,0.04611196099722292,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008214609988499433,108
k4,pipeline,2,0,0.052555169007973745,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008337920007761568,108
k4,pipeline,2,1,0.05243333100224845,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008241539908340201,108
k4,pipeline,2,2,0.05251968999800738,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008357449987670407,108
k4,pipeline,2,3,0.0557840700057568,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.003096817003097385,108
k4,draft_serial,2,0,0.04812315700110048,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008277879969682544,108
k4,draft_serial,2,1,0.048191406996920705,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008746230014367029,108
k4,draft_serial,2,2,0.04821925199939869,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008093609940260649,108
k4,draft_serial,2,3,0.047940414006006904,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008085180015768856,108
k4,speculative,2,0,0.05404289699799847,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008264610078185797,108
k4,speculative,2,1,0.05429330399783794,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008323689980898052,108
k4,speculative,2,2,0.05408054799772799,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008292200072901323,108
k4,speculative,2,3,0.05413341299572494,297318,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a,617307648,641728512,0.0008234980050474405,108
k16,original_full,2,0,0.05695007200120017,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625402880,637534208,0.003103584997006692,108
k16,original_full,2,1,0.05549807100032922,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625402880,637534208,0.0014775340096093714,108
k16,original_full,2,2,0.05534548399737105,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625402880,637534208,0.0015227889962261543,108
k16,original_full,2,3,0.05599787400569767,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625402880,637534208,0.001461747000575997,108
k16,project64,2,0,0.04424227699928451,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625788928,656408576,0.0014885159907862544,67
k16,project64,2,1,0.04424962800112553,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625788928,656408576,0.0014959139953134581,67
k16,project64,2,2,0.04431778300204314,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625788928,656408576,0.0015015110111562535,67
k16,project64,2,3,0.04630033500143327,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,625788928,656408576,0.0014772389986319467,67
k16,packed16,2,0,0.03660769799898844,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,680314368,719323136,0.001438261999282986,35
k16,packed16,2,1,0.03655262099346146,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,680314368,719323136,0.0014476119977189228,35
k16,packed16,2,2,0.038202558003831655,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,680314368,719323136,0.0014331990096252412,35
k16,packed16,2,3,0.03654184899642132,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,680314368,719323136,0.001450451003620401,35
k16,sequential,2,0,0.05260320400702767,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0033444480068283156,108
k16,sequential,2,1,0.05083189099968877,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0015408769977511838,108
k16,sequential,2,2,0.05330093900556676,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0032410929998150095,108
k16,sequential,2,3,0.050623610004549846,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.001513209004770033,108
k16,pipeline,2,0,0.05889779199787881,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.001581584001542069,108
k16,pipeline,2,1,0.058673929001088254,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0015877580008236691,108
k16,pipeline,2,2,0.05894438500399701,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0015459639980690554,108
k16,pipeline,2,3,0.05700257499120198,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0015167880046647042,108
k16,draft_serial,2,0,0.05266375000064727,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0015391310007544234,108
k16,draft_serial,2,1,0.060067274011089467,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.00790466699982062,108
k16,draft_serial,2,2,0.05254277899803128,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0015406229940708727,108
k16,draft_serial,2,3,0.05273389400099404,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.001533982009277679,108
k16,speculative,2,0,0.06018822899204679,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0016507800028193742,108
k16,speculative,2,1,0.059880628003156744,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.002368225992540829,108
k16,speculative,2,2,0.058716547006042674,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.0015595389995723963,108
k16,speculative,2,3,0.05859328299993649,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,634702336,666894336,0.001537412012112327,108
k64,original_full,2,0,0.06724620699242223,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,694363648,742391808,0.011939745003473945,108
k64,original_full,2,1,0.059579690991085954,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,694363648,742391808,0.004212429004837759,108
k64,original_full,2,2,0.05961416198988445,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,694363648,742391808,0.004401908998261206,108
k64,original_full,2,3,0.05946008699538652,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,694363648,742391808,0.004160411990596913,108
k64,project64,2,0,0.05199477401038166,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,695290368,734003200,0.0042507209873292595,78
k64,project64,2,1,0.051766176999080926,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,695290368,734003200,0.004117383999982849,78
k64,project64,2,2,0.05177680899214465,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,695290368,734003200,0.004195977991912514,78
k64,project64,2,3,0.055800836998969316,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,695290368,734003200,0.004060106992255896,78
k64,packed16,2,0,0.05029800099146087,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,750727680,792723456,0.005371244013076648,62
k64,packed16,2,1,0.04807081900071353,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,750727680,792723456,0.004185443991445936,62
k64,packed16,2,2,0.048012611994636245,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,750727680,792723456,0.004220183996949345,62
k64,packed16,2,3,0.04792930500116199,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,750727680,792723456,0.004104070001631044,62
k64,sequential,2,0,0.05901060199539643,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004256368993083015,108
k64,sequential,2,1,0.05629309400683269,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004199476999929175,108
k64,sequential,2,2,0.05712052200397011,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004995739000150934,108
k64,sequential,2,3,0.056179854000220075,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004142336998484097,108
k64,pipeline,2,0,0.0625854590034578,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004211960011161864,108
k64,pipeline,2,1,0.06250482899486087,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004233788000419736,108
k64,pipeline,2,2,0.06252171400410589,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004202481999527663,108
k64,pipeline,2,3,0.062491916003637016,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004168979998212308,108
k64,draft_serial,2,0,0.05825061099312734,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004216617002384737,108
k64,draft_serial,2,1,0.06303801700414624,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004896047001238912,108
k64,draft_serial,2,2,0.058306955004809424,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004242311988491565,108
k64,draft_serial,2,3,0.05833714301115833,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004194099994492717,108
k64,speculative,2,0,0.06419175199698657,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.004221432012855075,108
k64,speculative,2,1,0.07839615999546368,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.018177072997787036,108
k64,speculative,2,2,0.07008887799747754,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.0042335479956818745,108
k64,speculative,2,3,0.07915814200532623,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,703663104,744488960,0.018271391993039288,108
original,original_full,2,0,0.06001693299913313,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,696690176,746586112,0.004260200003045611,108
original,original_full,2,1,0.07367094101209659,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,696690176,746586112,0.01780722699186299,108
original,original_full,2,2,0.05936810300045181,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,696690176,746586112,0.004292180994525552,108
original,original_full,2,3,0.07542696999735199,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,696690176,746586112,0.019094632007181644,108
original,project64,2,0,0.0681987029965967,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,697622016,738197504,0.018702161993132904,78
original,project64,2,1,0.06613200799620245,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,697622016,738197504,0.018335134998778813,78
original,project64,2,2,0.06703447399195284,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,697622016,738197504,0.018454328004736453,78
original,project64,2,3,0.0663064359978307,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,697622016,738197504,0.018337860994506627,78
original,packed16,2,0,0.06261408800492063,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,753066496,796917760,0.018487648994778283,62
original,packed16,2,1,0.062366988000576384,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,753066496,796917760,0.01841686300758738,62
original,packed16,2,2,0.0645892280008411,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,753066496,796917760,0.018177669000579044,62
original,packed16,2,3,0.062435975996777415,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,753066496,796917760,0.01833165599964559,62
original,sequential,2,0,0.07199928800400812,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.01855082700785715,108
original,sequential,2,1,0.07262779300799593,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.0184684819978429,108
original,sequential,2,2,0.07073296900489368,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.018323740994674154,108
original,sequential,2,3,0.0706488550058566,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.018374673993093893,108
original,pipeline,2,0,0.07720884399896022,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.01851674501085654,108
original,pipeline,2,1,0.07692397900973447,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.01848573399183806,108
original,pipeline,2,2,0.07692019200476352,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.01831548700283747,108
original,pipeline,2,3,0.07756458700168878,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.018478711004718207,108
original,draft_serial,2,0,0.07265211000049021,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.018469579008524306,108
original,draft_serial,2,1,0.07285542700265069,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.018454148987075314,108
original,draft_serial,2,2,0.07256972299364861,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.01848353201057762,108
original,draft_serial,2,3,0.07522781001171097,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.018387076997896656,108
original,speculative,2,0,0.07880665300763212,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.018494103002012707,108
original,speculative,2,1,0.0746817920007743,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.01424320400110446,108
original,speculative,2,2,0.08374213200295344,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.019897589008905925,108
original,speculative,2,3,0.07769564900081605,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,705989632,748683264,0.017593197990208864,108
k256,original_full,2,0,0.14436776300135534,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,973868544,1124073472,0.07400305199553259,108
k256,original_full,2,1,0.1308489070070209,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,973868544,1124073472,0.07129150499531534,108
k256,original_full,2,2,0.13193121799849905,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,973868544,1124073472,0.07190472600632347,108
k256,original_full,2,3,0.14395700600289274,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,973868544,1124073472,0.07154796199756674,108
k256,project64,2,0,0.12570614198921248,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,975213568,1119879168,0.07220607499766629,87
k256,project64,2,1,0.12423655101156328,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,975213568,1119879168,0.07109875799505971,87
k256,project64,2,2,0.12535793099959847,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,975213568,1119879168,0.07225423499767203,87
k256,project64,2,3,0.12458147801226005,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,975213568,1119879168,0.07143754500430077,87
k256,packed16,2,0,0.1280506909970427,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,1031367680,1166016512,0.07423385699803475,78
k256,packed16,2,1,0.12297980199218728,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,1031367680,1166016512,0.0712555789941689,78
k256,packed16,2,2,0.12240242100961041,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,1031367680,1166016512,0.07162691799749155,78
k256,packed16,2,3,0.1235654720076127,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,1031367680,1166016512,0.07174197299173102,78
k256,sequential,2,0,0.1283063949958887,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.0719917819951661,108
k256,sequential,2,1,0.1275548150006216,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07114676800847519,108
k256,sequential,2,2,0.13574547600001097,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07248051700298674,108
k256,sequential,2,3,0.12782655699993484,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07153162700706162,108
k256,pipeline,2,0,0.14186609101307113,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07310251699527726,108
k256,pipeline,2,1,0.1339467789948685,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07130956801120192,108
k256,pipeline,2,2,0.13503483499516733,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07198797700402793,108
k256,pipeline,2,3,0.1380478509963723,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07099571599974297,108
k256,draft_serial,2,0,0.1293250849994365,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07170936300826725,108
k256,draft_serial,2,1,0.12974664400098845,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07118813799752388,108
k256,draft_serial,2,2,0.12996462700539269,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.07195081599638797,108
k256,draft_serial,2,3,0.1295216799917398,15429428,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611,983168000,1136656384,0.0715467990085017,108
