block,process,cell,method,output_mode,phase,iteration,position,seconds,output_finalize_seconds,output_download_bytes,output_gpu_copy_bytes,cub_scratch_bytes,peak_allocated_bytes,peak_reserved_bytes,output_sha256
explore,0,k64,F32,legacy,warmup,0,4,0.2361506820016075,0.09479211800498888,15691992,0,0,469237760,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F32,cpu_single,warmup,0,5,0.21936395799275488,0.07826932199532166,15691992,0,0,469237760,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F32,gpu_radix,warmup,0,6,0.14948976099549327,0.018331890998524614,30903984,15691992,32091135,564243456,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F8,legacy,warmup,0,7,0.15730455800076015,0.0944512889982434,15691992,0,0,602064896,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F8,cpu_single,warmup,0,8,0.13879865300259553,0.07593602599808946,15691992,0,0,602064896,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F8,gpu_radix,retained,0,0,0.068627654996817,0.014743007006472908,30903984,15691992,32091135,697070592,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F16,legacy,retained,0,1,0.15933608000341337,0.09416512500320096,15691992,0,0,600830464,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F16,cpu_single,retained,0,2,0.1401480419881409,0.07505435399070848,15691992,0,0,600830464,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F16,gpu_radix,retained,0,3,0.07094789399707224,0.014812973007792607,30903984,15691992,32091135,695836160,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F32,legacy,retained,0,4,0.23766465300286654,0.09540904000459705,15691992,0,0,469237760,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F32,cpu_single,retained,0,5,0.22221851100039203,0.08077773200056981,15691992,0,0,469237760,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F32,gpu_radix,retained,0,6,0.1495295200002147,0.018251276007504202,30903984,15691992,32091135,564243456,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F8,legacy,retained,0,7,0.15706045800470747,0.09405302599770948,15691992,0,0,602064896,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F8,cpu_single,retained,0,8,0.1373751520004589,0.07468752899148967,15691992,0,0,602064896,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F8,gpu_radix,retained,1,0,0.07117930300591979,0.015733503008959815,30903984,15691992,32091135,697070592,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F8,cpu_single,retained,1,1,0.13991912199708167,0.07765117799863219,15691992,0,0,602064896,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F8,legacy,retained,1,2,0.15680541399342474,0.09395657699496951,15691992,0,0,602064896,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F32,gpu_radix,retained,1,3,0.1491264750075061,0.017920746002346277,30903984,15691992,32091135,564243456,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F32,cpu_single,retained,1,4,0.22045888300635852,0.07902309400378726,15691992,0,0,469237760,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F32,legacy,retained,1,5,0.23596218199236318,0.0942787079984555,15691992,0,0,469237760,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F16,gpu_radix,retained,1,6,0.07131057200604118,0.015235668994137086,30903984,15691992,32091135,695836160,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F16,cpu_single,retained,1,7,0.14061517400841694,0.07560442699468695,15691992,0,0,600830464,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,k64,F16,legacy,retained,1,8,0.15890620301070157,0.09396916000696365,15691992,0,0,600830464,876609536,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
explore,0,original,F16,legacy,warmup,0,0,0.16750346298795193,0.09929538599681109,15944312,0,0,600830464,612368384,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F16,cpu_single,warmup,0,1,0.1413024899957236,0.07612790999701247,15944312,0,0,600830464,612368384,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F16,gpu_radix,warmup,0,2,0.07341683699632995,0.015596557990647852,31408624,15944312,32606975,698162688,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F32,legacy,warmup,0,3,0.24030112799664494,0.0983181180054089,15944312,0,0,469237760,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F32,cpu_single,warmup,0,4,0.22232990298653021,0.08102667699859012,15944312,0,0,469237760,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F32,gpu_radix,warmup,0,5,0.14978056799736805,0.018355130989220925,31408624,15944312,32606975,566569984,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F8,legacy,warmup,0,6,0.160442382999463,0.09750635900127236,15944312,0,0,600590336,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F8,cpu_single,warmup,0,7,0.13950971800659318,0.07703283299633767,15944312,0,0,600590336,746586112,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F8,gpu_radix,warmup,0,8,0.07156446699809749,0.01753900700714439,31408624,15944312,32606975,697922560,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F16,legacy,retained,0,0,0.16229977100738324,0.09740827899076976,15944312,0,0,600830464,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F16,cpu_single,retained,0,1,0.14160670500132255,0.07633835599699523,15944312,0,0,600830464,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F16,gpu_radix,retained,0,2,0.07125111800269224,0.01507669901184272,31408624,15944312,32606975,698162688,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F32,legacy,retained,0,3,0.24256097499164753,0.0988099370006239,15944312,0,0,469237760,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F32,cpu_single,retained,0,4,0.22432280099019408,0.08255299499433022,15944312,0,0,469237760,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F32,gpu_radix,retained,0,5,0.14951106799708214,0.01833375399291981,31408624,15944312,32606975,566569984,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F8,legacy,retained,0,6,0.16011163000075612,0.09750013700977433,15944312,0,0,600590336,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F8,cpu_single,retained,0,7,0.1395122310059378,0.07677431599586271,15944312,0,0,600590336,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F8,gpu_radix,retained,0,8,0.06899020700075198,0.015051943992148153,31408624,15944312,32606975,696975360,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F16,legacy,retained,1,0,0.16317582699412014,0.09848045400576666,15944312,0,0,600830464,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F8,gpu_radix,retained,1,1,0.06981267800438218,0.015339578996645287,31408624,15944312,32606975,696975360,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F8,cpu_single,retained,1,2,0.140293867996661,0.07772822098922916,15944312,0,0,600590336,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F8,legacy,retained,1,3,0.16094721399713308,0.09852159899310209,15944312,0,0,600590336,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F32,gpu_radix,retained,1,4,0.14999227599764708,0.01815609099867288,31408624,15944312,32606975,566569984,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F32,cpu_single,retained,1,5,0.22303538701089565,0.081550185001106,15944312,0,0,469237760,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F32,legacy,retained,1,6,0.23944814299466088,0.09780739599955268,15944312,0,0,469237760,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F16,gpu_radix,retained,1,7,0.07172119300230406,0.01526184800604824,31408624,15944312,32606975,698162688,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,original,F16,cpu_single,retained,1,8,0.1410838470037561,0.07646061199193355,15944312,0,0,600830464,780140544,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
explore,0,k256,F16,cpu_single,warmup,0,0,0.4681511969974963,0.36621339300472755,61957712,0,0,600830464,612368384,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F16,gpu_radix,warmup,0,1,0.13311166300263721,0.07319837500108406,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F32,legacy,warmup,0,2,0.6468252050108276,0.47677632499835454,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F32,cpu_single,warmup,0,3,0.5387978670041775,0.367444853996858,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F32,gpu_radix,warmup,0,4,0.20517857499362435,0.07359419199929107,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F8,legacy,warmup,0,5,0.6047695669985842,0.5039175499987323,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F8,cpu_single,warmup,0,6,0.4641641519992845,0.36493081200751476,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F8,gpu_radix,warmup,0,7,0.1337255760008702,0.07285527299973182,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F16,legacy,warmup,0,8,0.5653409340011422,0.47107570701336954,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F16,cpu_single,retained,0,0,0.4566890179994516,0.3613431249978021,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F16,gpu_radix,retained,0,1,0.12732523800514173,0.07226289800019003,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F32,legacy,retained,0,2,0.6429245740000624,0.47367347399995197,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F32,cpu_single,retained,0,3,0.5360746329970425,0.3653835050063208,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F32,gpu_radix,retained,0,4,0.20322159200441092,0.07216397298907395,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F8,legacy,retained,0,5,0.5664511740033049,0.46748277099686675,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F8,cpu_single,retained,0,6,0.46117569800117053,0.3620801079960074,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F8,gpu_radix,retained,0,7,0.13289874499605503,0.0723283929983154,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F16,legacy,retained,0,8,0.5604462930059526,0.46689724700991064,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F16,cpu_single,retained,1,0,0.45578607299830765,0.3607975869963411,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F16,legacy,retained,1,1,0.564110487990547,0.46966152999084443,61957712,0,0,600830464,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F8,gpu_radix,retained,1,2,0.13324581799679436,0.07212131799315102,123435424,61957712,126678783,975100928,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F8,cpu_single,retained,1,3,0.46270786300010514,0.3638764350034762,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F8,legacy,retained,1,4,0.5646197499881964,0.465673283993965,61957712,0,0,600590336,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F32,gpu_radix,retained,1,5,0.20752465700206812,0.0763684830017155,123435424,61957712,126678783,843748352,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F32,cpu_single,retained,1,6,0.5369579429971054,0.3672443139948882,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F32,legacy,retained,1,7,0.6382710920006502,0.4670252349897055,61957712,0,0,469237760,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k256,F16,gpu_radix,retained,1,8,0.1282292889954988,0.07292471200344153,123435424,61957712,126678783,975341056,1124073472,49160b0fece513842a1194c0aaca5b2d06de6de417533c401ac0c383b2e70611
explore,0,k1024,F16,gpu_radix,warmup,0,0,0.357469508991926,0.2886346660088748,491670448,246075224,503096575,2089808384,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F32,legacy,warmup,0,1,2.393277963012224,2.111812839008053,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F32,cpu_single,warmup,0,2,1.8904366669885349,1.613121061003767,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F32,gpu_radix,warmup,0,3,0.42232987900206354,0.2894908650050638,491670448,246075224,503096575,1958215680,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F8,legacy,warmup,0,4,2.3298399460036308,2.0964717570022913,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F8,cpu_single,warmup,0,5,1.8288818409928354,1.5903478389955126,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F8,gpu_radix,warmup,0,6,0.38332649700168986,0.2875645669992082,491670448,246075224,503096575,2089568256,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F16,legacy,warmup,0,7,2.2891481590049807,2.099208019004436,246075224,0,0,600830464,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F16,cpu_single,warmup,0,8,1.8029630149976583,1.5975969399878522,246075224,0,0,600830464,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F16,gpu_radix,retained,0,0,0.34811667501344346,0.2887300239963224,491670448,246075224,503096575,2089808384,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F32,legacy,retained,0,1,2.3797059820062714,2.114099393991637,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F32,cpu_single,retained,0,2,1.8671357529965462,1.5897493200027384,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F32,gpu_radix,retained,0,3,0.4289826010062825,0.29659536499821115,491670448,246075224,503096575,1958215680,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F8,legacy,retained,0,4,2.32377445801103,2.0908747460052837,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F8,cpu_single,retained,0,5,1.8189167170057772,1.580692778006778,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F8,gpu_radix,retained,0,6,0.382819341000868,0.28790175799804274,491670448,246075224,503096575,2089568256,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F16,legacy,retained,0,7,2.3163603089924436,2.1240133149985923,246075224,0,0,600830464,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F16,cpu_single,retained,0,8,1.8211223200050881,1.615911740998854,246075224,0,0,600830464,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F16,gpu_radix,retained,1,0,0.3567060219938867,0.2928893880016403,491670448,246075224,503096575,2089808384,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F16,cpu_single,retained,1,1,1.8139510479959426,1.6181597090035211,246075224,0,0,600830464,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F16,legacy,retained,1,2,2.279301699993084,2.088148660986917,246075224,0,0,600830464,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F8,gpu_radix,retained,1,3,0.3820927779888734,0.2876290549902478,491670448,246075224,503096575,2089568256,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F8,cpu_single,retained,1,4,1.809512216001167,1.5735829089971958,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F8,legacy,retained,1,5,2.318951143999584,2.0940235830057645,246075224,0,0,600590336,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F32,gpu_radix,retained,1,6,0.4269717360002687,0.2946375600004103,491670448,246075224,503096575,1958215680,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F32,cpu_single,retained,1,7,1.9415948100067908,1.6629662289924454,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,0,k1024,F32,legacy,retained,1,8,2.395677994005382,2.1192694469937123,246075224,0,0,469237760,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k4,F8,gpu_radix,warmup,0,0,0.07637874699139502,0.009293728988268413,2378544,1429272,2931967,610715136,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F8,cpu_single,warmup,0,1,0.056357539986493066,0.006624766989261843,1429272,0,0,602064896,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F8,legacy,warmup,0,2,0.05457501800265163,0.006984056002693251,1429272,0,0,602064896,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F32,gpu_radix,warmup,0,3,0.21014460099104326,0.001921497008879669,2378544,1429272,2931967,477888000,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F32,cpu_single,warmup,0,4,0.1397143229987705,0.00812807799957227,1429272,0,0,469237760,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F32,legacy,warmup,0,5,0.13862853300815914,0.006628083996474743,1429272,0,0,469237760,635437056,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F16,gpu_radix,warmup,0,6,0.4858849060110515,0.0007091370061971247,2378544,1429272,2931967,609480704,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F16,cpu_single,warmup,0,7,0.060281154001131654,0.007596273993840441,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F16,legacy,warmup,0,8,0.05965788300090935,0.006524436001200229,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F8,gpu_radix,retained,0,0,0.046716753000509925,0.0007058319897623733,2378544,1429272,2931967,610715136,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F8,cpu_single,retained,0,1,0.0527292659971863,0.005176887003472075,1429272,0,0,602064896,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F8,legacy,retained,0,2,0.05338197998935357,0.0063731150003150105,1429272,0,0,602064896,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F32,gpu_radix,retained,0,3,0.13066271800198592,0.0007781660096952692,2378544,1429272,2931967,477888000,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F32,cpu_single,retained,0,4,0.13735151699802373,0.00489447898871731,1429272,0,0,469237760,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F32,legacy,retained,0,5,0.1403485560003901,0.006723346989019774,1429272,0,0,469237760,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F16,gpu_radix,retained,0,6,0.053302551998058334,0.0008309359982376918,2378544,1429272,2931967,609480704,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F16,cpu_single,retained,0,7,0.059822527997312136,0.005595107999397442,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F16,legacy,retained,0,8,0.06021413000416942,0.006557831991813146,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F16,cpu_single,retained,1,0,0.059034617006545886,0.005587045001448132,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F16,gpu_radix,retained,1,1,0.052738970989594236,0.0007960169896250591,2378544,1429272,2931967,609480704,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F32,legacy,retained,1,2,0.13945759300258942,0.006779592004022561,1429272,0,0,469237760,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F32,cpu_single,retained,1,3,0.13960607300396077,0.004896784987067804,1429272,0,0,469237760,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F32,gpu_radix,retained,1,4,0.1329040340060601,0.0009162850037682801,2378544,1429272,2931967,477888000,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F8,legacy,retained,1,5,0.05573048700171057,0.006446874991524965,1429272,0,0,602064896,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F8,cpu_single,retained,1,6,0.05319030401005875,0.005160288012120873,1429272,0,0,602064896,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F8,gpu_radix,retained,1,7,0.04680157300026622,0.000729467996279709,2378544,1429272,2931967,610715136,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k4,F16,legacy,retained,1,8,0.058784491004189476,0.006361442996421829,1429272,0,0,600830464,769654784,0b1503dbe8814b114412ba0d04f6d10d958ae15ab7817d3a8dab4413f8f7579a
explore,1,k1024,F16,legacy,warmup,0,0,2.3188817290065344,2.1070155179913854,246075224,0,0,600830464,612368384,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
explore,1,k1024,F8,gpu_radix,warmup,0,1,0.38849131799361203,0.29095665299973916,491670448,246075224,503096575,2089568256,2600468480,1aa5d88ffa1f87e75ad08af781637cb073d2c862378f6b4dcf84f2a56c3d6fe3
