process,repeat,cell,method,configuration,seconds,executed_tiles,output_count,output_sha256,tile_mask_sha256
1,1,original,F16,all,0.0708629029977601,347692,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,4761a6bbf8d1a2b0a693eda29c149f1a3a2cd91fe64aae353ec1217ba612ec7d
1,1,original,F16,pca,0.05640036999830045,384971,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,fae5b902a3b169a7737838d71f76552826b0b67f194f9dac3116903457193223
1,1,original,F16,fm25,0.08254982200742234,347743,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,93aef26b88b589e06a682badfe5748635e8843a5c1e10ff89c85b3c9b75e7d27
1,1,original,F16,fm10,0.08108238999557216,367688,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,77700b39b2f1ed63d717e15c5b27dcb7e415cfadf7f6d9da3446c57d3502349f
1,1,original,F16,fm05,0.08260473499831278,379524,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,4c8f521fc6b58a4c9eda201720b01bee2003e4d14e33fee27c3b33cd6c3e7aa5
1,1,original,F8,direct25,0.07834244400146417,360816,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,dd1efc28c3440659e5c8b90ec364093b9344c0e17a3176b81a30f7493afb4191
1,1,original,F8,random25,0.06708291500399355,375662,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,5b7483715b366e046021fbf0133b72d64d8d09ec6179a3c8bd607171ed7ce200
1,1,original,F8,heuristic25,0.06155669299187139,352184,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,490f7644b85a6699029e67c6fa7db95046afb53e1ca00dc9f01d1428cccd8e90
1,1,original,F8,all,0.07096025899227243,347692,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,4761a6bbf8d1a2b0a693eda29c149f1a3a2cd91fe64aae353ec1217ba612ec7d
1,1,original,F8,pca,0.05601565800316166,384971,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,fae5b902a3b169a7737838d71f76552826b0b67f194f9dac3116903457193223
1,1,original,F8,fm25,0.08297335600946099,347743,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,93aef26b88b589e06a682badfe5748635e8843a5c1e10ff89c85b3c9b75e7d27
1,1,original,F8,fm10,0.08102041299571283,367688,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,77700b39b2f1ed63d717e15c5b27dcb7e415cfadf7f6d9da3446c57d3502349f
1,1,original,F8,fm05,0.08041573700029403,379524,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,4c8f521fc6b58a4c9eda201720b01bee2003e4d14e33fee27c3b33cd6c3e7aa5
1,2,original,F8,fm10,0.08069592399988323,367688,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,77700b39b2f1ed63d717e15c5b27dcb7e415cfadf7f6d9da3446c57d3502349f
1,2,original,F8,fm25,0.08255606699094642,347743,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,93aef26b88b589e06a682badfe5748635e8843a5c1e10ff89c85b3c9b75e7d27
1,2,original,F8,pca,0.055876710001030006,384971,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,fae5b902a3b169a7737838d71f76552826b0b67f194f9dac3116903457193223
1,2,original,F8,all,0.0714795609965222,347692,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,4761a6bbf8d1a2b0a693eda29c149f1a3a2cd91fe64aae353ec1217ba612ec7d
1,2,original,F8,heuristic25,0.06167748999723699,352184,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,490f7644b85a6699029e67c6fa7db95046afb53e1ca00dc9f01d1428cccd8e90
1,2,original,F8,random25,0.06715660900226794,375662,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,5b7483715b366e046021fbf0133b72d64d8d09ec6179a3c8bd607171ed7ce200
1,2,original,F8,direct25,0.07892186200479046,360816,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,dd1efc28c3440659e5c8b90ec364093b9344c0e17a3176b81a30f7493afb4191
1,2,original,F8,fm05,0.08176811099110637,379524,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,4c8f521fc6b58a4c9eda201720b01bee2003e4d14e33fee27c3b33cd6c3e7aa5
1,2,original,F16,fm10,0.084297740002512,367688,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,77700b39b2f1ed63d717e15c5b27dcb7e415cfadf7f6d9da3446c57d3502349f
1,2,original,F16,fm25,0.08246032099123113,347743,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,93aef26b88b589e06a682badfe5748635e8843a5c1e10ff89c85b3c9b75e7d27
1,2,original,F16,pca,0.05775930000527296,384971,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,fae5b902a3b169a7737838d71f76552826b0b67f194f9dac3116903457193223
1,2,original,F16,all,0.07418280698766466,347692,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,4761a6bbf8d1a2b0a693eda29c149f1a3a2cd91fe64aae353ec1217ba612ec7d
1,2,original,F16,heuristic25,0.06363119199522771,352184,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,490f7644b85a6699029e67c6fa7db95046afb53e1ca00dc9f01d1428cccd8e90
1,2,original,F16,random25,0.0682885659916792,375662,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,5b7483715b366e046021fbf0133b72d64d8d09ec6179a3c8bd607171ed7ce200
1,2,original,F16,direct25,0.0801517070067348,360816,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,dd1efc28c3440659e5c8b90ec364093b9344c0e17a3176b81a30f7493afb4191
1,2,original,F16,fm05,0.08194604299205821,379524,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,4c8f521fc6b58a4c9eda201720b01bee2003e4d14e33fee27c3b33cd6c3e7aa5
1,3,original,F16,fm10,0.08206169299955945,367688,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,77700b39b2f1ed63d717e15c5b27dcb7e415cfadf7f6d9da3446c57d3502349f
1,3,original,F16,fm05,0.08045528399816249,379524,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,4c8f521fc6b58a4c9eda201720b01bee2003e4d14e33fee27c3b33cd6c3e7aa5
1,3,original,F16,direct25,0.07858095099800266,360816,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,dd1efc28c3440659e5c8b90ec364093b9344c0e17a3176b81a30f7493afb4191
1,3,original,F16,random25,0.06736523000290617,375662,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,5b7483715b366e046021fbf0133b72d64d8d09ec6179a3c8bd607171ed7ce200
1,3,original,F16,heuristic25,0.06196406499657314,352184,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,490f7644b85a6699029e67c6fa7db95046afb53e1ca00dc9f01d1428cccd8e90
1,3,original,F16,all,0.07095356499485206,347692,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,4761a6bbf8d1a2b0a693eda29c149f1a3a2cd91fe64aae353ec1217ba612ec7d
1,3,original,F16,pca,0.05634942799224518,384971,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,fae5b902a3b169a7737838d71f76552826b0b67f194f9dac3116903457193223
1,3,original,F16,fm25,0.08434043799934443,347743,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,93aef26b88b589e06a682badfe5748635e8843a5c1e10ff89c85b3c9b75e7d27
1,3,original,F8,fm10,0.08086330200603697,367688,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,77700b39b2f1ed63d717e15c5b27dcb7e415cfadf7f6d9da3446c57d3502349f
1,3,original,F8,fm05,0.08033940198947676,379524,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,4c8f521fc6b58a4c9eda201720b01bee2003e4d14e33fee27c3b33cd6c3e7aa5
1,3,original,F8,direct25,0.07801776099950075,360816,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,dd1efc28c3440659e5c8b90ec364093b9344c0e17a3176b81a30f7493afb4191
1,3,original,F8,random25,0.06736408699362073,375662,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,5b7483715b366e046021fbf0133b72d64d8d09ec6179a3c8bd607171ed7ce200
1,3,original,F8,heuristic25,0.06170917900453787,352184,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,490f7644b85a6699029e67c6fa7db95046afb53e1ca00dc9f01d1428cccd8e90
1,3,original,F8,all,0.07082355600141454,347692,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,4761a6bbf8d1a2b0a693eda29c149f1a3a2cd91fe64aae353ec1217ba612ec7d
1,3,original,F8,pca,0.056740119005553424,384971,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,fae5b902a3b169a7737838d71f76552826b0b67f194f9dac3116903457193223
1,3,original,F8,fm25,0.0866938149993075,347743,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495,93aef26b88b589e06a682badfe5748635e8843a5c1e10ff89c85b3c9b75e7d27
1,0,k64,F16,random25,0.0672967489954317,375376,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,2f51c46e86d7d9302bbbfb9c20d4b941ec83d35ad936c14923cb7cc6ca040be5
1,0,k64,F16,direct25,0.07877464800549205,360590,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b5bd77259b21f9f9bd99d3785869779b96ba9b3f3676132fd3bbcdf72c96718b
1,0,k64,F16,fm05,0.080818365997402,379297,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,287c9399df2684cd3753f0219cfeffe69c4e8ce723f8029a07ba1067f14f70d2
1,0,k64,F16,fm10,0.0813382129999809,367413,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,ac2af26448cb4ff1615ee1a6bffc50bb43fb2213b68bd7a63108d38e2145a90d
1,0,k64,F16,fm25,0.08557782699062955,347438,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,f10a76dbd6344eda7e63b6a47e94057082ca6f2422caf27ebbb302eefe604e09
1,0,k64,F16,pca,0.05648293199192267,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,3b3a8dab70f8942f7ed5a9f01e54be0274f248863cc17fadba8b955f89302942
1,0,k64,F16,all,0.07163787599711213,347386,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,561f1d1c1dc78e92db8074f9bb595250989960763be6ce2ca713b7c205586914
1,0,k64,F16,heuristic25,0.061530805003712885,351935,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b09361867880e956b7736bd14ef7e3565f45d28eab3156baa8e349e9cabc3ea3
1,0,k64,F8,random25,0.06725628300046083,375376,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,2f51c46e86d7d9302bbbfb9c20d4b941ec83d35ad936c14923cb7cc6ca040be5
1,0,k64,F8,direct25,0.08000877799349837,360590,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b5bd77259b21f9f9bd99d3785869779b96ba9b3f3676132fd3bbcdf72c96718b
1,0,k64,F8,fm05,0.08071496699994896,379297,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,287c9399df2684cd3753f0219cfeffe69c4e8ce723f8029a07ba1067f14f70d2
1,0,k64,F8,fm10,0.08155101600277703,367413,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,ac2af26448cb4ff1615ee1a6bffc50bb43fb2213b68bd7a63108d38e2145a90d
1,0,k64,F8,fm25,0.08264655400125775,347438,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,f10a76dbd6344eda7e63b6a47e94057082ca6f2422caf27ebbb302eefe604e09
1,0,k64,F8,pca,0.05562974700296763,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,3b3a8dab70f8942f7ed5a9f01e54be0274f248863cc17fadba8b955f89302942
1,0,k64,F8,all,0.07076090399641544,347386,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,561f1d1c1dc78e92db8074f9bb595250989960763be6ce2ca713b7c205586914
1,0,k64,F8,heuristic25,0.06176655599847436,351935,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b09361867880e956b7736bd14ef7e3565f45d28eab3156baa8e349e9cabc3ea3
1,1,k64,F8,random25,0.06715876400994603,375376,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,2f51c46e86d7d9302bbbfb9c20d4b941ec83d35ad936c14923cb7cc6ca040be5
1,1,k64,F8,heuristic25,0.06184465900878422,351935,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b09361867880e956b7736bd14ef7e3565f45d28eab3156baa8e349e9cabc3ea3
1,1,k64,F8,all,0.0704491600045003,347386,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,561f1d1c1dc78e92db8074f9bb595250989960763be6ce2ca713b7c205586914
1,1,k64,F8,pca,0.05613733200880233,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,3b3a8dab70f8942f7ed5a9f01e54be0274f248863cc17fadba8b955f89302942
1,1,k64,F8,fm25,0.08284560999891255,347438,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,f10a76dbd6344eda7e63b6a47e94057082ca6f2422caf27ebbb302eefe604e09
1,1,k64,F8,fm10,0.08083682500000577,367413,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,ac2af26448cb4ff1615ee1a6bffc50bb43fb2213b68bd7a63108d38e2145a90d
1,1,k64,F8,fm05,0.08035020499664824,379297,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,287c9399df2684cd3753f0219cfeffe69c4e8ce723f8029a07ba1067f14f70d2
1,1,k64,F8,direct25,0.08154997699602973,360590,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b5bd77259b21f9f9bd99d3785869779b96ba9b3f3676132fd3bbcdf72c96718b
1,1,k64,F16,random25,0.07008469100401271,375376,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,2f51c46e86d7d9302bbbfb9c20d4b941ec83d35ad936c14923cb7cc6ca040be5
1,1,k64,F16,heuristic25,0.07223203300964087,351935,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b09361867880e956b7736bd14ef7e3565f45d28eab3156baa8e349e9cabc3ea3
1,1,k64,F16,all,0.07801302400184795,347386,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,561f1d1c1dc78e92db8074f9bb595250989960763be6ce2ca713b7c205586914
1,1,k64,F16,pca,0.061285136005608365,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,3b3a8dab70f8942f7ed5a9f01e54be0274f248863cc17fadba8b955f89302942
1,1,k64,F16,fm25,0.09306848699634429,347438,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,f10a76dbd6344eda7e63b6a47e94057082ca6f2422caf27ebbb302eefe604e09
1,1,k64,F16,fm10,0.0895100430061575,367413,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,ac2af26448cb4ff1615ee1a6bffc50bb43fb2213b68bd7a63108d38e2145a90d
1,1,k64,F16,fm05,0.08914213000389282,379297,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,287c9399df2684cd3753f0219cfeffe69c4e8ce723f8029a07ba1067f14f70d2
1,1,k64,F16,direct25,0.0850567460001912,360590,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b5bd77259b21f9f9bd99d3785869779b96ba9b3f3676132fd3bbcdf72c96718b
1,2,k64,F16,fm05,0.08168164400558453,379297,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,287c9399df2684cd3753f0219cfeffe69c4e8ce723f8029a07ba1067f14f70d2
1,2,k64,F16,fm10,0.08448082899849396,367413,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,ac2af26448cb4ff1615ee1a6bffc50bb43fb2213b68bd7a63108d38e2145a90d
1,2,k64,F16,fm25,0.08329090199549682,347438,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,f10a76dbd6344eda7e63b6a47e94057082ca6f2422caf27ebbb302eefe604e09
1,2,k64,F16,pca,0.05614476899791043,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,3b3a8dab70f8942f7ed5a9f01e54be0274f248863cc17fadba8b955f89302942
1,2,k64,F16,all,0.07166599400807172,347386,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,561f1d1c1dc78e92db8074f9bb595250989960763be6ce2ca713b7c205586914
1,2,k64,F16,heuristic25,0.06147147099545691,351935,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b09361867880e956b7736bd14ef7e3565f45d28eab3156baa8e349e9cabc3ea3
1,2,k64,F16,random25,0.06715886300662532,375376,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,2f51c46e86d7d9302bbbfb9c20d4b941ec83d35ad936c14923cb7cc6ca040be5
1,2,k64,F16,direct25,0.08113737199164461,360590,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b5bd77259b21f9f9bd99d3785869779b96ba9b3f3676132fd3bbcdf72c96718b
1,2,k64,F8,fm05,0.08164407599542756,379297,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,287c9399df2684cd3753f0219cfeffe69c4e8ce723f8029a07ba1067f14f70d2
1,2,k64,F8,fm10,0.08189827200840227,367413,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,ac2af26448cb4ff1615ee1a6bffc50bb43fb2213b68bd7a63108d38e2145a90d
1,2,k64,F8,fm25,0.0922757179941982,347438,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,f10a76dbd6344eda7e63b6a47e94057082ca6f2422caf27ebbb302eefe604e09
1,2,k64,F8,pca,0.06149191100848839,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,3b3a8dab70f8942f7ed5a9f01e54be0274f248863cc17fadba8b955f89302942
1,2,k64,F8,all,0.07660206299624406,347386,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,561f1d1c1dc78e92db8074f9bb595250989960763be6ce2ca713b7c205586914
1,2,k64,F8,heuristic25,0.06718081100552808,351935,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b09361867880e956b7736bd14ef7e3565f45d28eab3156baa8e349e9cabc3ea3
1,2,k64,F8,random25,0.0737044189881999,375376,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,2f51c46e86d7d9302bbbfb9c20d4b941ec83d35ad936c14923cb7cc6ca040be5
1,2,k64,F8,direct25,0.08968408800137695,360590,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b5bd77259b21f9f9bd99d3785869779b96ba9b3f3676132fd3bbcdf72c96718b
1,3,k64,F8,fm05,0.09112313999503385,379297,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,287c9399df2684cd3753f0219cfeffe69c4e8ce723f8029a07ba1067f14f70d2
1,3,k64,F8,direct25,0.08750743900600355,360590,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b5bd77259b21f9f9bd99d3785869779b96ba9b3f3676132fd3bbcdf72c96718b
1,3,k64,F8,random25,0.07595735100039747,375376,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,2f51c46e86d7d9302bbbfb9c20d4b941ec83d35ad936c14923cb7cc6ca040be5
1,3,k64,F8,heuristic25,0.06731436900736298,351935,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b09361867880e956b7736bd14ef7e3565f45d28eab3156baa8e349e9cabc3ea3
1,3,k64,F8,all,0.07344590299180709,347386,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,561f1d1c1dc78e92db8074f9bb595250989960763be6ce2ca713b7c205586914
1,3,k64,F8,pca,0.055523668008390814,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,3b3a8dab70f8942f7ed5a9f01e54be0274f248863cc17fadba8b955f89302942
1,3,k64,F8,fm25,0.08445553499041125,347438,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,f10a76dbd6344eda7e63b6a47e94057082ca6f2422caf27ebbb302eefe604e09
1,3,k64,F8,fm10,0.08282480599882547,367413,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,ac2af26448cb4ff1615ee1a6bffc50bb43fb2213b68bd7a63108d38e2145a90d
1,3,k64,F16,fm05,0.08129135200579185,379297,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,287c9399df2684cd3753f0219cfeffe69c4e8ce723f8029a07ba1067f14f70d2
1,3,k64,F16,direct25,0.07908906799275428,360590,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b5bd77259b21f9f9bd99d3785869779b96ba9b3f3676132fd3bbcdf72c96718b
1,3,k64,F16,random25,0.06691161599883344,375376,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,2f51c46e86d7d9302bbbfb9c20d4b941ec83d35ad936c14923cb7cc6ca040be5
1,3,k64,F16,heuristic25,0.06139158000587486,351935,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,b09361867880e956b7736bd14ef7e3565f45d28eab3156baa8e349e9cabc3ea3
1,3,k64,F16,all,0.07046404200082179,347386,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,561f1d1c1dc78e92db8074f9bb595250989960763be6ce2ca713b7c205586914
1,3,k64,F16,pca,0.05566564800392371,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,3b3a8dab70f8942f7ed5a9f01e54be0274f248863cc17fadba8b955f89302942
1,3,k64,F16,fm25,0.08352843100146856,347438,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,f10a76dbd6344eda7e63b6a47e94057082ca6f2422caf27ebbb302eefe604e09
1,3,k64,F16,fm10,0.08259442300186493,367413,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80,ac2af26448cb4ff1615ee1a6bffc50bb43fb2213b68bd7a63108d38e2145a90d
1,0,k16,F8,heuristic25,0.052733789998455904,329487,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,939fe000fba6ee9a294ab22df5bdfbd2b9a59eee6e8bb6f8e597f9011cea49f3
1,0,k16,F8,random25,0.0582572980056284,354663,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,0c002045aa962c073423462d4fdcc1c392a5f3585b39d156ed43ace4fd07aa94
1,0,k16,F8,direct25,0.06989626200811472,333793,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,3a2ba1f9062c5988cf2aa5a5e2a5b08ea947ce6f25743cd05dee0cc524fbeb71
1,0,k16,F8,fm05,0.07197459899180103,357583,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,4a151dbdf15b3a4ee4caecd17cb353473506e12d75c04c46d8b7396ab89010d0
1,0,k16,F8,fm10,0.07207131299946923,342591,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,477abd01e379a5fd358ba2a2478b3c39d09273ab34a3b1841f5699b12f8f5c1e
1,0,k16,F8,fm25,0.07342947600409389,318292,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,974305fea1ce71f9eb2fb3dfbeffdb85d2c9628a138fa7a03946fde7051ef091
1,0,k16,F8,pca,0.04768741400039289,367280,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,a788b9970e57ad915b3504517bc00790d9ce2b1b2bc77b688555289c6ac51109
1,0,k16,F8,all,0.060936734997085296,316711,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,769e4197850e5b631e496f68cd2feb94def6ce56ae83664deca452463eece732
1,0,k16,F16,heuristic25,0.0555598640057724,329487,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,939fe000fba6ee9a294ab22df5bdfbd2b9a59eee6e8bb6f8e597f9011cea49f3
1,0,k16,F16,random25,0.06039931200211868,354663,1016858,b65ded9f0b0892bf0c056a679273dea504eaa5f2bee6f1b960c8de2d1248aa85,0c002045aa962c073423462d4fdcc1c392a5f3585b39d156ed43ace4fd07aa94
