process,repeat,cell,method,configuration,seconds,executed_tiles,output_count,output_sha256
0,3,k64,F16,direct_geo,0.06189569699927233,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,3,k64,F16,proxy_geo,0.0676385400001891,439984,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,3,k64,F16,pca_geo,0.06256089599628467,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,3,k64,F16,original_full,0.06538794399239123,440391,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,3,k64,F8,direct_full,0.06611445998714771,440391,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,3,k64,F8,direct_geo,0.061949505005031824,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,3,k64,F8,proxy_geo,0.06553823300055228,439984,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,3,k64,F8,pca_geo,0.061422920000040904,384759,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,3,k64,F8,original_full,0.06286161299794912,440391,3862998,4863a23e3edeb18d5e72d89fb0e25c0dbaea17762bbc98a7159803be72407a80
0,0,original,F16,direct_geo,0.06263309100177139,384971,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,0,original,F16,direct_full,0.06618150300346315,440391,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,0,original,F16,original_full,0.06597849499667063,440391,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,0,original,F16,pca_geo,0.06364843800838571,384971,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,0,original,F16,proxy_geo,0.0676511009951355,439988,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,0,original,F8,direct_geo,0.06251176100340672,384971,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,0,original,F8,direct_full,0.06648059499275405,440391,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,0,original,F8,original_full,0.0623309490038082,440391,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,0,original,F8,pca_geo,0.06355820399767254,384971,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,0,original,F8,proxy_geo,0.06624154599558096,439988,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,1,original,F8,direct_geo,0.0617182470014086,384971,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,1,original,F8,proxy_geo,0.06643901100324001,439988,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,1,original,F8,pca_geo,0.06304307100072037,384971,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,1,original,F8,original_full,0.06339735198707785,440391,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,1,original,F8,direct_full,0.06642723899858538,440391,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,1,original,F16,direct_geo,0.06357969999953639,384971,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,1,original,F16,proxy_geo,0.06689110399747733,439988,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,1,original,F16,pca_geo,0.06310996699903626,384971,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
0,1,original,F16,original_full,0.06572291800694074,440391,3926078,13cae87e6a0f75a13f3e9a7881b33c42ab77680f6d13e99dcc00fa2de5963495
