"Kernel Name","void cutlass::Kernel2<cutlass_80_tensorop_s16816gemm_f16_128x128_32x4_tn_align8>(T1::Params)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x71cecf770a50","      CS2R R44, SRZ","1","0","1","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770a60","      CS2R R114, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770a70","      ULEA.HI UR15, UR15, UR7, URZ, 0x2","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770a80","      CS2R R112, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770a90","      CS2R R86, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770aa0","      CS2R R84, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770ab0","      CS2R R50, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770ac0","      CS2R R48, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770ad0","      CS2R R118, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770ae0","      CS2R R116, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770af0","      CS2R R82, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770b00","      CS2R R80, SRZ","1","0","1","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770b10","      CS2R R54, SRZ","2","0","2","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770b20","      CS2R R52, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770b30","      CS2R R122, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770b40","      CS2R R120, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770b50","@!PT  LDS RZ, [RZ]","0","0","0","1764","56448","0","32","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770b60","@!PT  LDS RZ, [RZ]","0","0","0","1764","56448","0","32","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770b70","@!PT  LDS RZ, [RZ]","0","0","0","1764","56448","0","32","0","32","0","","Load","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770b80","      LDGSTS.E.BYPASS.LTC128B.128 P0, [R2], [R26.64]","2","1","2","1764","56448","56448","32","32","0","0","Global,Shared","Load,Store","128","13944","4","0","7056","7056","0","27888","27888","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0x71cecf770b90","      CS2R R78, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770ba0","      CS2R R76, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770bb0","      CS2R R58, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770bc0","      LDGSTS.E.BYPASS.LTC128B.128 P1, [R5], [R26.64+UR10]","0","0","0","1764","56448","56448","32","32","0","0","Global,Shared","Load,Store","128","13944","7","6972","14028","7056","0","27888","27888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770bd0","      CS2R R56, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770be0","      CS2R R126, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770bf0","      CS2R R124, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770c00","      LDGSTS.E.BYPASS.LTC128B.128 P2, [R2+0x1000], [R24.64+UR10]","1","1","1","1764","56448","56448","32","32","0","0","Global,Shared","Load,Store","128","13944","7","6972","14028","7056","0","27888","27888","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0x71cecf770c10","      CS2R R74, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770c20","      CS2R R72, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770c30","      CS2R R62, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770c40","      LDGSTS.E.BYPASS.LTC128B.128 P3, [R5+0x1000], [R30.64+UR10]","1","0","1","1764","56448","56448","32","32","0","0","Global,Shared","Load,Store","128","13944","7","6972","14028","7056","0","27888","27888","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770c50","      R2P PR, R0, 0xf","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770c60","      CS2R R60, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770c70","      ISETP.LT.AND P6, PT, R19, UR4, PT","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770c80","      ISETP.LT.AND P5, PT, R18, UR4, PT","1","0","1","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770c90","      ISETP.LT.AND P4, PT, R17, UR4, PT","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770ca0","      IADD3 R0, PT, PT, R21, -0x21, RZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770cb0","      IADD3 R21, PT, PT, R21, 0x1f, RZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770cc0","      IADD.64 R18, R8, UR8","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770cd0","      CS2R R130, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770ce0","      CS2R R128, SRZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770cf0","      IADD.64 R18, R18, UR8","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770d00","      LDGSTS.E.BYPASS.LTC128B.128 P0, [R2+0x8000], [R28.64]","1","1","1","1764","56448","56448","32","32","0","0","Global,Shared","Load,Store","128","13944","4","0","7056","7056","0","27888","27888","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0x71cecf770d10","      ISETP.LT.AND P0, PT, R20, UR4, PT","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770d20","      ULOP3.LUT UR4, UR15, 0xfffc, URZ, 0xc0, !UPT","1","0","1","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770d30","      IADD.64 R18, R18, UR8","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770d40","      LDGSTS.E.BYPASS.LTC128B.128 P1, [R5+0x8000], [R28.64+UR8]","1","1","1","1764","56448","56448","32","32","0","0","Global,Shared","Load,Store","128","13944","7","6972","14028","7056","0","27888","27888","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770d50","      PLOP3.LUT P1, PT, P6, PT, PT, 0x80, 0x8","1","0","1","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770d60","      UIADD3 UR7, UPT, UPT, UR7, -UR4, URZ","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770d70","      ISETP.GE.U32.AND P6, PT, R3, 0x20, PT","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770d80","      IADD.64 R24, R28, UR8","6","5","6","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770d90","      IADD.64 R18, R18, UR12","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770da0","      IADD.64 R26, R24, UR8","1","0","1","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770db0","      LDGSTS.E.BYPASS.LTC128B.128 P2, [R2+0x9000], [R24.64+UR8]","1","1","1","1764","56448","56448","32","32","0","0","Global,Shared","Load,Store","128","13944","7","6972","14028","7056","0","27888","27888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x71cecf770dc0","      PLOP3.LUT P2, PT, P5, PT, PT, 0x80, 0x8","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770dd0","      IMAD.WIDE R18, R4, 0x2, R18","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770de0","      USHF.R.S32.HI UR15, URZ, 0x2, UR15","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770df0","      LDGSTS.E.BYPASS.LTC128B.128 P3, [R5+0x9000], [R26.64+UR8]","0","0","0","1764","56448","56448","32","32","0","0","Global,Shared","Load,Store","128","13944","7","6972","14028","7056","0","27888","27888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770e00","      PLOP3.LUT P3, PT, P4, PT, PT, 0x80, 0x8","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770e10","      CS2R R30, SRZ","2","2","2","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770e20","      ISETP.GE.AND P4, PT, R21, 0x20, PT","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770e30","      LDGDEPBAR","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770e40","      P2R R16, PR, RZ, 0xf","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770e50","      IADD.64 R18, R18, R6","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770e60","      ISETP.LT.AND P0, PT, R13, UR5, PT","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770e70","      ISETP.LT.AND P1, PT, R12, UR5, PT","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770e80","      IADD.64 R12, R22, UR10","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770e90","      ISETP.LT.AND P2, PT, R11, UR5, PT","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770ea0","      LOP3.LUT R11, R209, 0x1f, RZ, 0xc0, !PT","1","0","1","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770eb0","      IADD.64 R12, R12, UR10","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770ec0","      ISETP.LT.AND P3, PT, R10, UR5, PT","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770ed0","      SEL R16, R16, RZ, P6","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770ee0","      IADD.64 R12, R12, UR10","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770ef0","      ULOP3.LUT UR5, UR7, 0x80, URZ, 0xc0, !UPT","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770f00","      SHF.R.U32.HI R11, RZ, 0x4, R11","1","0","1","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770f10","      IADD.64 R12, R12, UR18","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770f20","      IMAD.SHL.U32 R10, R209, 0x100, RZ","1","0","1","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770f30","      P2R R208, PR, RZ, 0xf","1","0","1","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770f40","      ULEA.HI UR5, UR5, UR7, URZ, 0x19","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770f50","      R2P PR, R16, 0xf","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770f60","      IMAD.WIDE R12, R4, 0x2, R12","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770f70","      LOP3.LUT R11, R11, 0x3, R166, 0x78, !PT","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770f80","      ULOP3.LUT UR4, UR5, 0xfffe, URZ, 0xc0, !UPT","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770f90","      LOP3.LUT R10, R10, 0xe00, RZ, 0xc0, !PT","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770fa0","      CS2R R28, SRZ","3","3","3","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770fb0","      IADD.64 R12, R12, R14","1","0","1","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770fc0","      SEL R208, R208, RZ, P6","1","0","1","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x71cecf770fd0","      LOP3.LUT R3, R11, R164, RZ, 0xfc, !PT","0","0","0","1764","56448","56448","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
